locale,group,key,value,basis,source,section,sourceTerm,note
"ko-KR","names","3:2 DSLR","3:2 DSLR","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Letterbox / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"ko-KR","names","4:3 Classic","4:3 클래식","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Letterbox / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"ko-KR","names","1:1 Square","1:1 정사각형","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Letterbox / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"ko-KR","names","4:5 Portrait","4:5 세로","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Letterbox / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"ko-KR","names","9:16 Vertical","9:16 세로형","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Letterbox / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"ko-KR","names","Pixelation","픽셀화","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Pixelation / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"ko-KR","names","Block Size","블록 크기","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Block Size / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"ko-KR","names","Dither","디더링","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Dither / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"ko-KR","names","Posterize","포스터화","adobe-exact","https://www.adobe.com/kr/creativecloud/photography/discover/posterize-photo.html","Posterize","포스터화","対象地域のAdobe画像編集資料の同じ色調・効果用語を照合。Canon表記とは区別する。"
"ko-KR","names","Aspect Ratio","종횡비","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Aspect Ratio / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"ko-KR","names","Tilt-Shift","틸트-시프트","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Tilt-Shift / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"ko-KR","names","Depth Mode","거리 모드","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Depth Mode / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"ko-KR","names","Blur","흐림","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Blur / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"ko-KR","names","Position","위치","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Position / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"ko-KR","names","Width","폭","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Width / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"ko-KR","names","Angle","각도","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Angle / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"ko-KR","names","Vignette","비네팅","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Vignette / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"ko-KR","names","Radius","반경","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Radius / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"ko-KR","names","Zoom Blur","줌 블러","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Zoom Blur / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"ko-KR","names","Center X","중심·가로","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Center X / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"ko-KR","names","Center Y","중심·세로","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Center Y / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"ko-KR","names","Focus Zone","초점 영역","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Focus Zone / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"ko-KR","names","Spread","퍼짐","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Spread / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"ko-KR","names","Focus Distance","촬영 거리","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Focus Distance / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"ko-KR","names","Manual Focus Assist","MF 보조","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Manual Focus Assist / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"ko-KR","names","Zone Size","영역 크기","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Zone Size / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"ko-KR","names","Zone Softness","영역 부드러움","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Zone Softness / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"ko-KR","names","Edge Feather","가장자리 페더","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Edge Feather / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"ko-KR","names","Peaking","피킹","canon-exact","https://cam.start.canon/ko/C004/manual/html/UG-04_AF-Drive_0090.html","UG-04_AF-Drive_0090.html / Peaking","피킹","対象言語の該当撮影機能本文を照合。canon-exactは同じ用語表記の一致、canon-adaptedは機能の意味に基づく作成表現。VRCLens自体の公式訳ではない。"
"ko-KR","names","Max Blur Size","최대 흐림 크기","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Max Blur Size / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"ko-KR","names","Player Visibility","플레이어 표시","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Player Visibility / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"ko-KR","names","Hide Remote Players","다른 플레이어 숨기기","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Hide Remote Players / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"ko-KR","names","Hide Self","자신 숨기기","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Hide Self / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
"ko-KR","names","Avatar Offset","아바타 오프셋","function-reviewed","https://github.com/gummidot/VRCLens-Addons/blob/main/README_JP.md","Avatar Offset / 機能説明・設定表","","作者の日本語機能説明と英語キーで機能の意味を照合。訳語自体の対象地域の用例は未確認のため未確定一覧に残す。"
